county_name,county_code,state_abb,income_quartile,life_exp,pct_uninsured,poverty_rate,pct_religious,pct_black,pct_hispanic,unemployment_rate,median_hh_inc,is_urban,pop,pop_density,pct_smoke,pct_obese,pct_exercise
Bronx,36005,NY,4,85.7518921198065,17.01134,0.3068255,56.30968,31.24136,48.37767,0.0740004,25845.15,1,1332650,31709.34,0.1574468,0.1754386,0.76419216
Broome,36007,NY,1,79.0214687899116,11.84771,0.128346,55.91565,3.119639,1.987673,0.0427709,35832.85,1,200536,283.7147,0.2888889,0.2857143,0.67555553
Broome,36007,NY,4,86.6850571338965,11.84771,0.128346,55.91565,3.119639,1.987673,0.0427709,35832.85,1,200536,283.7147,0.0852713,0.2109375,0.92248064
Cattaraugus,36009,NY,1,78.3812678812037,14.13947,0.1372617,41.55798,0.9993449,0.9421713,0.0506721,30226.02,0,83955,64.09501,0.2542373,0.2586207,0.62711865
Cattaraugus,36009,NY,4,85.6940069839856,14.13947,0.1372617,41.55798,0.9993449,0.9421713,0.0506721,30226.02,0,83955,64.09501,0.0714286,0.3846154,0.85714287
Cayuga,36011,NY,1,79.0662914829608,12.90388,0.1106163,48.151,3.862719,1.965521,0.0430116,32373.89,1,81963,118.2412,0.3636364,0.3,0.54545456
Cayuga,36011,NY,4,86.8231660414991,12.90388,0.1106163,48.151,3.862719,1.965521,0.0430116,32373.89,1,81963,118.2412,0.1111111,0.3333333,0.77777779
Chautauqua,36013,NY,1,79.5077112485637,12.1423,0.1384168,50.2805,2.017889,4.22254,0.0468472,31578.69,1,139750,131.5854,0.2439024,0.284264,0.65048546
Chautauqua,36013,NY,4,86.9736748386122,12.1423,0.1384168,50.2805,2.017889,4.22254,0.0468472,31578.69,1,139750,131.5854,0.046875,0.3015873,0.890625
Chemung,36015,NY,1,78.6858842176989,10.68498,0.1295509,46.78599,5.654991,1.766773,0.0498104,33468.54,1,91070,223.1178,0.2307692,0.1666667,0.4074074
Chemung,36015,NY,4,86.8124190383744,10.68498,0.1295509,46.78599,5.654991,1.766773,0.0498104,33468.54,1,91070,223.1178,0,0.2307692,0.80000001
Chenango,36017,NY,1,79.7491296578463,12.04935,0.1436357,35.54795,0.7840314,1.066127,0.0453497,31279.64,0,51401,57.47254,0.2666667,0.3214286,0.63333333
Chenango,36017,NY,4,85.2216130684339,12.04935,0.1436357,35.54795,0.7840314,1.066127,0.0453497,31279.64,0,51401,57.47254,0,0.1666667,0.83333331
Clinton,36019,NY,1,79.8931247347364,11.2916,0.1393713,69.31435,3.371968,2.458257,0.0448929,29507.84,0,79894,76.89883,0.2608696,0.3809524,0.73913044
Clinton,36019,NY,4,85.9537521957608,11.2916,0.1393713,69.31435,3.371968,2.458257,0.0448929,29507.84,0,79894,76.89883,0.047619,0.2631579,0.76190478
Columbia,36021,NY,1,80.0118547854039,13.284,0.0902463,45.76505,4.339557,2.532729,0.0352158,41926.65,1,63094,99.24593,0.2592593,0.3333333,0.5925926
Columbia,36021,NY,4,87.1194231146922,13.284,0.0902463,45.76505,4.339557,2.532729,0.0352158,41926.65,1,63094,99.24593,0.0434783,0.3043478,0.9130435
Cortland,36023,NY,1,78.6456985463808,11.37593,0.1547199,32.79697,0.8210045,1.162575,0.0475348,29430.23,1,48599,97.2658,0.4117647,0.4117647,0.47058824
Cortland,36023,NY,4,86.9095779709275,11.37593,0.1547199,32.79697,0.8210045,1.162575,0.0475348,29430.23,1,48599,97.2658,0.1428571,0.2142857,0.9285714
Delaware,36025,NY,1,79.4219359993369,13.34564,0.1285786,43.60629,1.100822,2.045573,0.0416667,33348.92,0,48055,33.22449,0.1176471,0.3333333,0.58823532
Delaware,36025,NY,4,84.4300436328396,13.34564,0.1285786,43.60629,1.100822,2.045573,0.0416667,33348.92,0,48055,33.22449,0.1333333,0.1428571,1
Dutchess,36027,NY,1,79.2437429290718,10.88499,0.075343,58.25594,8.944851,6.446547,0.0346625,42774.52,1,280150,349.4908,0.2820513,0.2847682,0.6474359
Dutchess,36027,NY,4,87.1362239085272,10.88499,0.075343,58.25594,8.944851,6.446547,0.0346625,42774.52,1,280150,349.4908,0.1610738,0.1944444,0.82885903
Erie,36029,NY,1,78.4753199746436,9.995481,0.1217865,74.38241,12.7637,3.267931,0.0470042,38584.39,1,950265,910.0321,0.2939937,0.2868132,0.60756755
Erie,36029,NY,4,86.107342297215,9.995481,0.1217865,74.38241,12.7637,3.267931,0.0470042,38584.39,1,950265,910.0321,0.1132686,0.1705686,0.87808895
Essex,36031,NY,1,79.771266229765,13.54766,0.1159231,51.20074,2.638285,2.19042,0.0458696,32001.74,0,38851,21.62231,0.2142857,0.0769231,0.5714286
Essex,36031,NY,4,87.9990457534999,13.54766,0.1159231,51.20074,2.638285,2.19042,0.0458696,32001.74,0,38851,21.62231,0.0625,0.0714286,0.75
Franklin,36033,NY,1,79.8744190292917,16.05173,0.1455898,63.61325,6.218954,4.014941,0.0602125,24591.14,0,51134,31.34196,0.2307692,0.2307692,0.61538464
Franklin,36033,NY,4,85.8841423646507,16.05173,0.1455898,63.61325,6.218954,4.014941,0.0602125,24591.14,0,51134,31.34196,0,0.1111111,0.69999999
Fulton,36035,NY,1,78.2502185785083,12.88226,0.1254833,43.53131,1.701378,1.605142,0.0454992,31562.25,0,55073,110.9971,0.2142857,0.3846154,0.35714287
Fulton,36035,NY,4,86.0773066284612,12.88226,0.1254833,43.53131,1.701378,1.605142,0.0454992,31562.25,0,55073,110.9971,0.2,0.2,0.80000001
Genesee,36037,NY,1,79.2004721081089,11.37358,0.0762679,58.95643,2.015902,1.497432,0.0432654,34712.62,1,60370,122.1795,0.1304348,0.4545455,0.56521738
Genesee,36037,NY,4,87.6086539563917,11.37358,0.0762679,58.95643,2.015902,1.497432,0.0432654,34712.62,1,60370,122.1795,0.0769231,0.3076923,0.76923078
Greene,36039,NY,1,79.3633744616497,12.97544,0.1218702,35.42068,5.224608,4.305426,0.0455067,33430.92,1,48195,74.40414,0.2857143,0.1904762,0.66666669
Greene,36039,NY,4,87.1003493958265,12.97544,0.1218702,35.42068,5.224608,4.305426,0.0455067,33430.92,1,48195,74.40414,0,0.3076923,0.85714287
Herkimer,36043,NY,1,79.556775574659,12.65501,0.1253204,54.45853,0.473404,0.9002437,0.0450979,30933.24,1,64427,45.65244,0.125,0.2,0.625
Herkimer,36043,NY,4,87.1455681504934,12.65501,0.1253204,54.45853,0.473404,0.9002437,0.0450979,30933.24,1,64427,45.65244,0.2,0.2,0.80000001
Jefferson,36045,NY,1,79.961159593994,13.36201,0.1329318,44.14255,5.599707,4.185684,0.0634735,27861.24,1,111738,87.83039,0.4567901,0.35,0.64634144
Jefferson,36045,NY,4,87.4044817819455,13.36201,0.1329318,44.14255,5.599707,4.185684,0.0634735,27861.24,1,111738,87.83039,0.1176471,0.2666667,0.85294116
Kings,36047,NY,1,82.9660049251572,16.24039,0.2507151,62.96676,34.42072,19.78959,0.0656074,30792.06,1,2465326,34916.65,0.208857,0.2699426,0.58437502
Kings,36047,NY,4,86.0261896019548,16.24039,0.2507151,62.96676,34.42072,19.78959,0.0656074,30792.06,1,2465326,34916.65,0.1383495,0.1854141,0.80993789
Lewis,36049,NY,1,80.6682052074483,13.32226,0.1317628,64.66003,0.3711402,0.638361,0.0614334,28730.7,1,26944,21.12554,0.3333333,0.5555556,0.44444445
Lewis,36049,NY,4,84.0073271991618,13.32226,0.1317628,64.66003,0.3711402,0.638361,0.0614334,28730.7,1,26944,21.12554,0,0.5,0.75
Livingston,36051,NY,1,80.6765990222721,10.48498,0.104042,36.47401,2.854123,2.268064,0.0438767,30370.37,1,64328,101.7642,0.25,0.2631579,0.75
Livingston,36051,NY,4,87.3820017616894,10.48498,0.104042,36.47401,2.854123,2.268064,0.0438767,30370.37,1,64328,101.7642,0.2307692,0.1538462,0.84615386
Madison,36053,NY,1,78.910389373435,11.38818,0.0977986,36.91767,1.252862,1.057012,0.0454558,34467.96,1,69441,105.8784,0.3888889,0.2777778,0.5
Madison,36053,NY,4,86.7516359625786,11.38818,0.0977986,36.91767,1.252862,1.057012,0.0454558,34467.96,1,69441,105.8784,0.1,0.2105263,0.94999999
Monroe,36055,NY,1,79.9765611241027,10.04549,0.1115021,54.27304,13.35078,5.312487,0.0413885,42202.02,1,735343,1115.349,0.341844,0.2982456,0.60907757
Monroe,36055,NY,4,87.2512858898299,10.04549,0.1115021,54.27304,13.35078,5.312487,0.0413885,42202.02,1,735343,1115.349,0.1085271,0.1761905,0.90369183
Montgomery,36057,NY,1,79.0073122530514,13.02915,0.1203918,70.26434,0.9193692,6.906333,0.0502793,33527.18,0,49708,122.7918,0.25,0.35,0.55000001
Montgomery,36057,NY,4,87.4554971486487,13.02915,0.1203918,70.26434,0.9193692,6.906333,0.0502793,33527.18,0,49708,122.7918,0.1,0.3,0.80000001
Nassau,36059,NY,1,82.0291641546219,11.5728,0.0522159,75.99712,9.730664,9.987082,0.0372792,60831.15,1,1334544,4654.972,0.2236559,0.2283814,0.61692649
Nassau,36059,NY,4,86.688165568836,11.5728,0.0522159,75.99712,9.730664,9.987082,0.0372792,60831.15,1,1334544,4654.972,0.1325967,0.1660752,0.83725911
New York,36061,NY,1,83.3713850673421,12.39395,0.1999641,69.95696,15.26794,27.18042,0.0573663,69992.7,1,1537195,66940.08,0.2337884,0.2248201,0.63740122
New York,36061,NY,4,87.6020400477561,12.39395,0.1999641,69.95696,15.26794,27.18042,0.0573663,69992.7,1,1537195,66940.08,0.132922,0.0818078,0.89126664
Niagara,36063,NY,1,78.015110423417,11.15351,0.1058978,56.25302,6.075162,1.325018,0.0553102,36499.13,1,219846,420.3977,0.2977778,0.2889908,0.57333332
Niagara,36063,NY,4,85.4359538715049,11.15351,0.1058978,56.25302,6.075162,1.325018,0.0553102,36499.13,1,219846,420.3977,0.1313131,0.2526316,0.84848487
Oneida,36065,NY,1,78.9107731845796,10.40371,0.1304259,52.1351,5.494142,3.204244,0.0459065,34328.89,1,235469,194.1688,0.3371212,0.3003953,0.57575756
Oneida,36065,NY,4,87.2449052644614,10.40371,0.1304259,52.1351,5.494142,3.204244,0.0459065,34328.89,1,235469,194.1688,0.1811024,0.1626016,0.87401575
Onondaga,36067,NY,1,78.8429509989704,11.769,0.1217164,51.71185,9.113838,2.438168,0.0404757,40080.21,1,458336,587.3892,0.2938389,0.2596154,0.61764705
Onondaga,36067,NY,4,86.8886649898787,11.769,0.1217164,51.71185,9.113838,2.438168,0.0404757,40080.21,1,458336,587.3892,0.1158192,0.2046784,0.8818444
Ontario,36069,NY,1,79.4015294245719,10.6211,0.0730837,46.29031,1.899745,2.144197,0.0399219,39658.35,1,100224,155.5351,0.1911765,0.2461538,0.58823532
Ontario,36069,NY,4,86.9602110006042,10.6211,0.0730837,46.29031,1.899745,2.144197,0.0399219,39658.35,1,100224,155.5351,0.0972222,0.2083333,0.93055558
Orange,36071,NY,1,79.5294475722924,11.9255,0.1053924,62.94194,7.489594,11.64084,0.0368357,39957.29,1,341367,418.1689,0.2362637,0.2988506,0.57923496
Orange,36071,NY,4,85.8519670399343,11.9255,0.1053924,62.94194,7.489594,11.64084,0.0368357,39957.29,1,341367,418.1689,0.1242038,0.2284768,0.84713376
Orleans,36073,NY,1,78.2614311193067,13.00387,0.1076919,45.5344,6.898191,3.891694,0.0517593,29254.31,1,44171,112.8552,0.3333333,0.5,0.83333331
Orleans,36073,NY,4,85.7361313525924,13.00387,0.1076919,45.5344,6.898191,3.891694,0.0517593,29254.31,1,44171,112.8552,0,0.2,0.40000001
Oswego,36075,NY,1,78.1095333606903,11.61803,0.1398987,38.60693,0.5507571,1.300898,0.05362,30777.66,1,122377,128.3717,0.3095238,0.275,0.55421686
Oswego,36075,NY,4,86.7394922760135,11.61803,0.1398987,38.60693,0.5507571,1.300898,0.05362,30777.66,1,122377,128.3717,0.1666667,0.3571429,0.9285714
Otsego,36077,NY,1,79.7465036825635,12.99567,0.1493455,34.92282,1.644076,1.898632,0.0427848,30060.78,0,61676,61.50407,0.2666667,0.1333333,0.60000002
Otsego,36077,NY,4,87.841176,12.99567,0.1493455,34.92282,1.644076,1.898632,0.0427848,30060.78,0,61676,61.50407,0,0.2857143,0.95238096
Putnam,36079,NY,1,80.4072939202482,9.917123,0.0436992,63.68792,1.500862,6.24158,0.032018,53478.34,1,95745,413.9736,0.375,0.375,0.625
Putnam,36079,NY,4,85.8072245709554,9.917123,0.0436992,63.68792,1.500862,6.24158,0.032018,53478.34,1,95745,413.9736,0.1951219,0.2307692,0.75609756
Queens,36081,NY,1,83.8371323178842,20.65628,0.1457365,48.18687,18.96631,24.96682,0.0537676,34166.42,1,2229379,20408.97,0.1928,0.210615,0.60585773
Queens,36081,NY,4,86.3966224134432,20.65628,0.1457365,48.18687,18.96631,24.96682,0.0537676,34166.42,1,2229379,20408.97,0.1310861,0.1821705,0.78451616
Rensselaer,36083,NY,1,76.9933699703461,10.75157,0.0950079,46.92667,4.503796,2.114227,0.0382987,38362.68,1,152538,233.2513,0.2285714,0.3300971,0.61904764
Rensselaer,36083,NY,4,86.2675457497788,10.75157,0.0950079,46.92667,4.503796,2.114227,0.0382987,38362.68,1,152538,233.2513,0.1190476,0.2276423,0.86507934
Richmond,36085,NY,1,80.704422455832,9.739389,0.1004654,75.03786,8.947824,12.0682,0.0518279,43238.7,1,443728,7587.862,0.2592593,0.2077295,0.60730594
Richmond,36085,NY,4,85.9830686760641,9.739389,0.1004654,75.03786,8.947824,12.0682,0.0518279,43238.7,1,443728,7587.862,0.1846154,0.2190476,0.79141104
Rockland,36087,NY,1,82.3693729638141,12.19476,0.0951264,82.91422,10.51044,10.1767,0.0355538,52543.17,1,286753,1645.938,0.1530612,0.2473118,0.56122446
Rockland,36087,NY,4,87.22860648028,12.19476,0.0951264,82.91422,10.51044,10.1767,0.0355538,52543.17,1,286753,1645.938,0.1551724,0.172043,0.83793104
St Lawrence,36089,NY,1,78.3215837323659,15.57879,0.1685063,46.12216,2.261214,1.793962,0.061303,26728.19,1,111931,41.67825,0.2857143,0.4453782,0.50806451
St Lawrence,36089,NY,4,85.8465844020268,15.57879,0.1685063,46.12216,2.261214,1.793962,0.061303,26728.19,1,111931,41.67825,0.1129032,0.2166667,0.91935486
Saratoga,36091,NY,1,78.5506320152753,9.169829,0.0572237,40.6599,1.309841,1.412515,0.0336909,42855.18,1,200635,247.1348,0.3181818,0.3230769,0.60606062
Saratoga,36091,NY,4,86.4069153995511,9.169829,0.0572237,40.6599,1.309841,1.412515,0.0336909,42855.18,1,200635,247.1348,0.1,0.1762114,0.90909094
Schenectady,36093,NY,1,78.3210677346209,11.78781,0.1093403,69.70693,6.452185,3.165365,0.0341583,42309.24,1,146555,711.0772,0.3636364,0.3018868,0.63963962
Schenectady,36093,NY,4,86.3903145876203,11.78781,0.1093403,69.70693,6.452185,3.165365,0.0341583,42309.24,1,146555,711.0772,0.1261261,0.1869159,0.90178573
Schoharie,36095,NY,1,80.1638756800759,12.07089,0.1138675,38.81958,1.193718,1.86182,0.0427484,32505.54,1,31582,50.77312,0.368421,0.2222222,0.63157892
Schoharie,36095,NY,4,84.1457728244667,12.07089,0.1138675,38.81958,1.193718,1.86182,0.0427484,32505.54,1,31582,50.77312,0.1818182,0.2727273,0.90909094
Seneca,36099,NY,1,78.3384513778371,13.41298,0.114842,40.21354,2.159438,1.976486,0.0431516,32925.15,1,33342,102.6182,0.2727273,0.4545455,0.40000001
Seneca,36099,NY,4,84.9745604132452,13.41298,0.114842,40.21354,2.159438,1.976486,0.0431516,32925.15,1,33342,102.6182,0.1111111,0.5,1
Steuben,36101,NY,1,79.8747942462148,12.80782,0.1323277,42.70405,1.34615,0.8062719,0.0494344,34949.8,1,98726,70.89111,0.3548387,0.35,0.58064514
Steuben,36101,NY,4,87.6812744908616,12.80782,0.1323277,42.70405,1.34615,0.8062719,0.0494344,34949.8,1,98726,70.89111,0.1724138,0.3103448,0.86206895
Suffolk,36103,NY,1,80.7123960443641,11.82329,0.059683,67.9683,6.570666,10.52658,0.0383079,48824.27,1,1419369,1555.988,0.2695925,0.2471358,0.58346838
Suffolk,36103,NY,4,86.4370127650266,11.82329,0.059683,67.9683,6.570666,10.52658,0.0383079,48824.27,1,1419369,1555.988,0.1403631,0.1913669,0.83894056
Sullivan,36105,NY,1,79.2765431694933,15.71565,0.1631153,44.64349,7.972582,9.24614,0.045731,34077.86,1,73966,76.27606,0.35,0.3,0.55000001
Sullivan,36105,NY,4,85.6568496314057,15.71565,0.1631153,44.64349,7.972582,9.24614,0.045731,34077.86,1,73966,76.27606,0.0555556,0.1764706,0.8888889
Tioga,36107,NY,1,79.3872126844641,11.03907,0.0839704,35.76974,0.5213966,0.9829291,0.0414075,35583.78,1,51784,99.83573,0.1764706,0.1764706,0.4375
Tioga,36107,NY,4,87.2196911650658,11.03907,0.0839704,35.76974,0.5213966,0.9829291,0.0414075,35583.78,1,51784,99.83573,0.1111111,0.3125,0.94444442
Tompkins,36109,NY,1,79.5736852887515,11.86151,0.176305,26.5448,3.426908,3.075616,0.0339314,31176.43,1,96501,202.7114,0.2909091,0.3461539,0.60000002
Tompkins,36109,NY,4,87.564031785149,11.86151,0.176305,26.5448,3.426908,3.075616,0.0339314,31176.43,1,96501,202.7114,0.1029412,0.1617647,0.94117647
Ulster,36111,NY,1,79.9337907019784,13.12515,0.1141781,50.62757,5.088074,6.155309,0.0381812,36691.89,1,177749,157.7919,0.3396226,0.2933333,0.64150941
Ulster,36111,NY,4,86.7322911125238,13.12515,0.1141781,50.62757,5.088074,6.155309,0.0381812,36691.89,1,177749,157.7919,0.1564626,0.1931034,0.91156465
Warren,36113,NY,1,78.5918771038937,11.98496,0.0973517,51.35934,0.5860702,1.047344,0.0445729,38520.27,1,63303,72.82135,0.1538462,0.3076923,0.76923078
Warren,36113,NY,4,87.0543791010665,11.98496,0.0973517,51.35934,0.5860702,1.047344,0.0445729,38520.27,1,63303,72.82135,0,0.2,0.85000002
Washington,36115,NY,1,79.7832735514179,13.4351,0.0942531,38.97316,2.789882,2.018283,0.0404929,32522.49,1,61042,73.06586,0.34375,0.25,0.4375
Washington,36115,NY,4,85.1859170427362,13.4351,0.0942531,38.97316,2.789882,2.018283,0.0404929,32522.49,1,61042,73.06586,0.25,0.25,0.66666669
Wayne,36117,NY,1,78.8777241229054,11.46128,0.0862148,40.56738,3.157895,2.413481,0.0464155,36047.76,1,93765,155.1852,0.1803279,0.295082,0.54838711
Wayne,36117,NY,4,86.3359717974027,11.46128,0.0862148,40.56738,3.157895,2.413481,0.0464155,36047.76,1,93765,155.1852,0.25,0.1481481,0.89285713
Westchester,36119,NY,1,82.0127119809162,12.70783,0.0875294,70.45586,13.56065,15.60697,0.0380411,68847.94,1,923459,2133.565,0.2506887,0.2464183,0.5750708
Westchester,36119,NY,4,87.3402684235949,12.70783,0.0875294,70.45586,13.56065,15.60697,0.0380411,68847.94,1,923459,2133.565,0.1070175,0.1198198,0.84400362
Wyoming,36121,NY,1,79.0868478032261,12.058,0.0838408,46.28777,5.317336,2.943073,0.0494237,28428.38,1,43424,73.23825,0.1176471,0.1875,0.70588237
Wyoming,36121,NY,4,86.3004462258255,12.058,0.0838408,46.28777,5.317336,2.943073,0.0494237,28428.38,1,43424,73.23825,0.125,0.375,1
Alamance,37001,NC,1,77.9414704366201,21.33163,0.1113545,42.29969,18.62079,6.754587,0.0564739,35743.38,1,130800,304.1937,0.3026706,0.315047,0.59322035
Alamance,37001,NC,4,86.1701113814802,21.33163,0.1113545,42.29969,18.62079,6.754587,0.0564739,35743.38,1,130800,304.1937,0.1314103,0.2348993,0.8594771
Alexander,37003,NC,1,78.9500286197606,20.17032,0.0847605,65.55665,4.571021,2.502753,0.0592267,33299.09,1,33603,129.1506,0.3125,0.2758621,0.40625
Alexander,37003,NC,4,85.5847210663753,20.17032,0.0847605,65.55665,4.571021,2.502753,0.0592267,33299.09,1,33603,129.1506,0.0769231,0.1538462,0.91666669
Anson,37007,NC,1,77.8203472400786,18.14763,0.177665,48.78734,48.44708,0.834817,0.0859027,27540.36,1,25275,47.5481,0.2641509,0.4038461,0.48076922
Anson,37007,NC,4,85.3585060497642,18.14763,0.177665,48.78734,48.44708,0.834817,0.0859027,27540.36,1,25275,47.5481,0.1333333,0.3333333,0.80000001
Beaufort,37013,NC,1,78.8489069412696,18.86189,0.1946528,49.47729,28.96259,3.236354,0.0871178,31793.99,0,44958,54.29929,0.2335329,0.45625,0.59523809
Beaufort,37013,NC,4,86.9915095793755,18.86189,0.1946528,49.47729,28.96259,3.236354,0.0871178,31793.99,0,44958,54.29929,0.15,0.2586207,0.88333333
Bladen,37017,NC,1,78.5248007176142,21.4784,0.2098226,45.21965,37.7037,3.711506,0.0880253,27432.93,1,32278,36.89183,0.2689655,0.3617021,0.58620691
Bladen,37017,NC,4,86.4946681266129,21.4784,0.2098226,45.21965,37.7037,3.711506,0.0880253,27432.93,1,32278,36.89183,0.0512821,0.2820513,0.84615386
Brunswick,37019,NC,1,79.4982778148695,19.86145,0.1258075,32.33392,14.29939,2.679682,0.0567114,36803.32,1,73143,85.56799,0.3584071,0.2772727,0.6238938
Brunswick,37019,NC,4,86.5959911477663,19.86145,0.1258075,32.33392,14.29939,2.679682,0.0567114,36803.32,1,73143,85.56799,0.1369048,0.2424242,0.88165683
Buncombe,37021,NC,1,79.6470898323302,20.8624,0.1143513,54.60767,7.420153,2.777105,0.0434223,36912.8,1,206330,314.5323,0.3370221,0.2432432,0.65674812
Buncombe,37021,NC,4,87.3030892198427,20.8624,0.1143513,54.60767,7.420153,2.777105,0.0434223,36912.8,1,206330,314.5323,0.1051454,0.1319444,0.91055048
Burke,37023,NC,1,77.6768841955826,20.05787,0.1067596,60.38274,6.67766,3.567102,0.0663218,31516.08,1,89148,175.9299,0.3109756,0.2961783,0.625
Burke,37023,NC,4,84.824684151071,20.05787,0.1067596,60.38274,6.67766,3.567102,0.0663218,31516.08,1,89148,175.9299,0.1170213,0.2417582,0.87234044
Cabarrus,37025,NC,1,77.4346165941431,18.36855,0.0706474,52.27639,12.03848,5.051006,0.0491704,38763.88,1,131063,359.6781,0.2844037,0.313093,0.59927142
Cabarrus,37025,NC,4,86.167723598874,18.36855,0.0706474,52.27639,12.03848,5.051006,0.0491704,38763.88,1,131063,359.6781,0.1111111,0.2573529,0.85060239
Caldwell,37027,NC,1,77.0239479824755,19.34426,0.1070801,61.43125,5.426597,2.489182,0.0659883,31440.81,1,77415,164.1542,0.2817869,0.291815,0.60902256
Caldwell,37027,NC,4,86.3898077479941,19.34426,0.1070801,61.43125,5.426597,2.489182,0.0659883,31440.81,1,77415,164.1542,0.1157895,0.2708333,0.83870965
Carteret,37031,NC,1,78.0833353140037,19.09359,0.1071361,41.81837,6.939696,1.742923,0.0543176,39048.6,1,59383,114.2329,0.25,0.2910448,0.53571427
Carteret,37031,NC,4,86.9499103439787,19.09359,0.1071361,41.81837,6.939696,1.742923,0.0543176,39048.6,1,59383,114.2329,0.0909091,0.2191781,0.83116883
Catawba,37035,NC,1,77.8630009986901,20.38931,0.0908147,60.50817,8.29375,5.565868,0.0640483,36776.69,1,141685,354.2412,0.254062,0.2742681,0.61595273
Catawba,37035,NC,4,85.7102704290143,20.38931,0.0908147,60.50817,8.29375,5.565868,0.0640483,36776.69,1,141685,354.2412,0.1127168,0.1941177,0.91040462
Chatham,37037,NC,1,78.9103582647216,19.96473,0.0972491,37.98172,16.9373,9.615034,0.0408432,42907.49,1,49329,72.23959,0.2462312,0.2673797,0.60804021
Chatham,37037,NC,4,86.7926318699205,19.96473,0.0972491,37.98172,16.9373,9.615034,0.0408432,42907.49,1,49329,72.23959,0.0918367,0.1398964,0.8923077
Cleveland,37045,NC,1,77.7454667552325,17.6449,0.1327276,62.61385,20.78162,1.488259,0.0933715,32484.3,1,96287,207.234,0.255,0.2931937,0.59900987
Cleveland,37045,NC,4,86.4757899123357,17.6449,0.1327276,62.61385,20.78162,1.488259,0.0933715,32484.3,1,96287,207.234,0.119403,0.3230769,0.80597013
Columbus,37047,NC,1,77.837684209851,21.48865,0.2270443,53.68865,30.86997,2.317851,0.0843066,27283.22,1,54749,58.44233,0.304,0.4098361,0.58232933
Columbus,37047,NC,4,85.9958105025338,21.48865,0.2270443,53.68865,30.86997,2.317851,0.0843066,27283.22,1,54749,58.44233,0.1395349,0.1951219,0.76744187
Craven,37049,NC,1,78.8401196429232,17.55256,0.1307601,43.33742,24.85782,4.021392,0.0573303,32201.26,1,91436,129.0691,0.2901024,0.3826715,0.61904764
Craven,37049,NC,4,85.2197479109865,17.55256,0.1307601,43.33742,24.85782,4.021392,0.0573303,32201.26,1,91436,129.0691,0.144385,0.247191,0.87700534
Cumberland,37051,NC,1,77.7779028905794,17.16996,0.1278991,34.80425,34.35007,6.904803,0.0614652,29500.77,1,302963,464.1571,0.3045913,0.3383372,0.63480395
Cumberland,37051,NC,4,85.3230991834347,17.16996,0.1278991,34.80425,34.35007,6.904803,0.0614652,29500.77,1,302963,464.1571,0.1530343,0.2303523,0.84153003
Dare,37055,NC,1,78.683310001602,21.74582,0.0803117,38.9662,2.646244,2.222445,0.0565968,42048.8,0,29967,78.12505,0.4677419,0.2711864,0.64516127
Dare,37055,NC,4,84.9712008263253,21.74582,0.0803117,38.9662,2.646244,2.222445,0.0565968,42048.8,0,29967,78.12505,0.1772152,0.1282051,0.84810126
Davidson,37057,NC,1,77.8491181825716,19.93288,0.1007053,43.56383,9.092946,3.236081,0.0625494,33948.67,1,147246,266.678,0.2956153,0.2874252,0.57647061
Davidson,37057,NC,4,85.2773302522589,19.93288,0.1007053,43.56383,9.092946,3.236081,0.0625494,33948.67,1,147246,266.678,0.2,0.2534722,0.87671232
Davie,37059,NC,1,78.9290143817536,17.84106,0.0859689,48.91058,6.725994,3.470647,0.0531434,39493.96,1,34835,131.3613,0.245283,0.32,0.64150941
Davie,37059,NC,4,85.5738349153522,17.84106,0.0859689,48.91058,6.725994,3.470647,0.0531434,39493.96,1,34835,131.3613,0.1111111,0.1764706,0.8611111
Duplin,37061,NC,1,79.1818040347356,28.37198,0.1943729,35.99658,28.77117,15.13564,0.0624391,26882.35,1,49063,59.99917,0.1953125,0.368421,0.63565892
Duplin,37061,NC,4,84.3109996969853,28.37198,0.1943729,35.99658,28.77117,15.13564,0.0624391,26882.35,1,49063,59.99917,0.125,0.28125,0.75
Durham,37063,NC,1,77.9586874010086,19.07799,0.1337201,39.32355,39.18966,7.630064,0.044178,39019.42,1,223314,769.2062,0.2462006,0.2981878,0.61201298
Durham,37063,NC,4,87.1053509901004,19.07799,0.1337201,39.32355,39.18966,7.630064,0.044178,39019.42,1,223314,769.2062,0.0920437,0.177496,0.90048152
Edgecombe,37065,NC,1,78.1721240031928,18.78325,0.1958782,33.21944,57.17009,2.794662,0.0835116,26924.42,1,55606,110.1052,0.2992424,0.4685039,0.6145038
Edgecombe,37065,NC,4,84.3094558171659,18.78325,0.1958782,33.21944,57.17009,2.794662,0.0835116,26924.42,1,55606,110.1052,0.1372549,0.32,0.72549021
Forsyth,37067,NC,1,78.3011411983165,18.60265,0.1104532,50.36315,25.17129,6.396312,0.0471659,41646.51,1,306067,747.2429,0.3028504,0.2631579,0.61363637
Forsyth,37067,NC,4,86.2776947930517,18.60265,0.1104532,50.36315,25.17129,6.396312,0.0471659,41646.51,1,306067,747.2429,0.1545189,0.1786787,0.8895613
Franklin,37069,NC,1,78.4998390384187,20.27113,0.1259134,36.38172,29.88574,4.443504,0.0500544,31418.31,1,47260,96.05247,0.2578616,0.3355263,0.64779872
Franklin,37069,NC,4,85.0098443681021,20.27113,0.1259134,36.38172,29.88574,4.443504,0.0500544,31418.31,1,47260,96.05247,0.2,0.2539683,0.81538463
